7	Q0	7070	1	80.943214	DPR-TFIDF
7	Q0	63249	2	79.67711	DPR-TFIDF
7	Q0	8854	3	77.88087	DPR-TFIDF
7	Q0	75366	4	77.5715	DPR-TFIDF
7	Q0	74790	5	77.44208	DPR-TFIDF
7	Q0	38397	6	75.022514	DPR-TFIDF
7	Q0	38308	7	75.022514	DPR-TFIDF
7	Q0	9177	8	73.868095	DPR-TFIDF
7	Q0	9101	9	72.74396	DPR-TFIDF
7	Q0	68113	10	70.51424	DPR-TFIDF
13	Q0	12275	1	81.13861	DPR-TFIDF
13	Q0	12078	2	75.08069	DPR-TFIDF
13	Q0	4579	3	73.79192	DPR-TFIDF
13	Q0	51787	4	70.77849	DPR-TFIDF
13	Q0	24185	5	70.712616	DPR-TFIDF
13	Q0	4692	6	68.0505	DPR-TFIDF
13	Q0	2206	7	67.77191	DPR-TFIDF
13	Q0	24086	8	63.17306	DPR-TFIDF
13	Q0	24175	9	63.05741	DPR-TFIDF
13	Q0	8880	10	61.08154	DPR-TFIDF
20	Q0	42562	1	78.8053	DPR-TFIDF
20	Q0	42578	2	77.86648	DPR-TFIDF
20	Q0	42445	3	77.404564	DPR-TFIDF
20	Q0	42439	4	77.381	DPR-TFIDF
20	Q0	42429	5	76.47031	DPR-TFIDF
20	Q0	42460	6	75.497086	DPR-TFIDF
20	Q0	3544	7	75.39427	DPR-TFIDF
20	Q0	42563	8	75.2044	DPR-TFIDF
20	Q0	42456	9	74.39062	DPR-TFIDF
20	Q0	53193	10	65.23364	DPR-TFIDF
26	Q0	52742	1	79.32549	DPR-TFIDF
26	Q0	10280	2	74.64245	DPR-TFIDF
26	Q0	51785	3	73.39239	DPR-TFIDF
26	Q0	52743	4	72.91055	DPR-TFIDF
26	Q0	86253	5	72.35096	DPR-TFIDF
26	Q0	86166	6	67.10339	DPR-TFIDF
26	Q0	62355	7	67.09817	DPR-TFIDF
26	Q0	65814	8	66.70778	DPR-TFIDF
26	Q0	61802	9	60.749367	DPR-TFIDF
26	Q0	5897	10	55.299515	DPR-TFIDF
34	Q0	12237	1	81.030594	DPR-TFIDF
34	Q0	48367	2	79.27647	DPR-TFIDF
34	Q0	12090	3	70.90009	DPR-TFIDF
34	Q0	48371	4	69.63556	DPR-TFIDF
34	Q0	12285	5	65.02007	DPR-TFIDF
34	Q0	47950	6	64.178024	DPR-TFIDF
34	Q0	47947	7	63.77323	DPR-TFIDF
34	Q0	10492	8	55.877464	DPR-TFIDF
34	Q0	77449	9	53.788586	DPR-TFIDF
34	Q0	11592	10	48.1566	DPR-TFIDF
49	Q0	24904	1	83.75624	DPR-TFIDF
49	Q0	11788	2	78.64998	DPR-TFIDF
49	Q0	11789	3	78.44381	DPR-TFIDF
49	Q0	11837	4	76.69937	DPR-TFIDF
49	Q0	62500	5	72.45584	DPR-TFIDF
49	Q0	32872	6	69.22087	DPR-TFIDF
49	Q0	32875	7	65.79404	DPR-TFIDF
49	Q0	11673	8	64.95956	DPR-TFIDF
49	Q0	55187	9	63.364365	DPR-TFIDF
49	Q0	8140	10	54.28852	DPR-TFIDF
58	Q0	11656	1	74.73743	DPR-TFIDF
58	Q0	4445	2	70.98095	DPR-TFIDF
58	Q0	71418	3	70.52449	DPR-TFIDF
58	Q0	40757	4	68.426216	DPR-TFIDF
58	Q0	8783	5	67.59785	DPR-TFIDF
58	Q0	2358	6	66.66993	DPR-TFIDF
58	Q0	49654	7	66.471146	DPR-TFIDF
58	Q0	6579	8	64.08219	DPR-TFIDF
58	Q0	36085	9	61.892605	DPR-TFIDF
58	Q0	71075	10	57.419983	DPR-TFIDF
74	Q0	7675	1	66.09123	DPR-TFIDF
74	Q0	7785	2	63.2382	DPR-TFIDF
74	Q0	76228	3	60.734947	DPR-TFIDF
74	Q0	13420	4	59.56116	DPR-TFIDF
74	Q0	14383	5	59.086704	DPR-TFIDF
74	Q0	76852	6	54.7619	DPR-TFIDF
74	Q0	926	7	53.5571	DPR-TFIDF
74	Q0	2848	8	53.365402	DPR-TFIDF
74	Q0	8453	9	50.99148	DPR-TFIDF
74	Q0	697	10	46.480915	DPR-TFIDF
77	Q0	10533	1	71.065994	DPR-TFIDF
77	Q0	77480	2	68.2315	DPR-TFIDF
77	Q0	7749	3	64.52168	DPR-TFIDF
77	Q0	7797	4	64.50054	DPR-TFIDF
77	Q0	55425	5	62.56436	DPR-TFIDF
77	Q0	32863	6	59.896355	DPR-TFIDF
77	Q0	32860	7	59.74484	DPR-TFIDF
77	Q0	783	8	58.88441	DPR-TFIDF
77	Q0	84057	9	54.868057	DPR-TFIDF
77	Q0	49329	10	54.338802	DPR-TFIDF
89	Q0	74809	1	62.129436	DPR-TFIDF
89	Q0	9961	2	61.545834	DPR-TFIDF
89	Q0	31782	3	56.895203	DPR-TFIDF
89	Q0	55693	4	53.932636	DPR-TFIDF
89	Q0	55692	5	53.895584	DPR-TFIDF
89	Q0	55705	6	53.24906	DPR-TFIDF
89	Q0	28622	7	51.940517	DPR-TFIDF
89	Q0	29323	8	49.307396	DPR-TFIDF
89	Q0	2809	9	48.893703	DPR-TFIDF
89	Q0	8436	10	45.612885	DPR-TFIDF
90	Q0	2111	1	97.82573	DPR-TFIDF
90	Q0	23932	2	96.93658	DPR-TFIDF
90	Q0	50973	3	87.16873	DPR-TFIDF
90	Q0	6604	4	67.00668	DPR-TFIDF
90	Q0	7162	5	66.92528	DPR-TFIDF
90	Q0	75730	6	66.23984	DPR-TFIDF
90	Q0	8223	7	66.14722	DPR-TFIDF
90	Q0	6699	8	65.33857	DPR-TFIDF
90	Q0	8822	9	65.16915	DPR-TFIDF
90	Q0	6544	10	64.823395	DPR-TFIDF
97	Q0	6693	1	102.47063	DPR-TFIDF
97	Q0	1116	2	95.85398	DPR-TFIDF
97	Q0	12117	3	93.178185	DPR-TFIDF
97	Q0	23899	4	92.72241	DPR-TFIDF
97	Q0	10121	5	85.09296	DPR-TFIDF
97	Q0	76502	6	84.97797	DPR-TFIDF
97	Q0	76646	7	79.197044	DPR-TFIDF
97	Q0	6964	8	78.85558	DPR-TFIDF
97	Q0	76847	9	78.692924	DPR-TFIDF
97	Q0	2332	10	75.08841	DPR-TFIDF
98	Q0	50528	1	79.497314	DPR-TFIDF
98	Q0	66439	2	72.675644	DPR-TFIDF
98	Q0	66703	3	72.675644	DPR-TFIDF
98	Q0	87556	4	71.96651	DPR-TFIDF
98	Q0	66526	5	69.416306	DPR-TFIDF
98	Q0	66626	6	69.416306	DPR-TFIDF
98	Q0	9216	7	64.56392	DPR-TFIDF
98	Q0	3370	8	63.72207	DPR-TFIDF
98	Q0	63703	9	62.345455	DPR-TFIDF
98	Q0	63329	10	59.37447	DPR-TFIDF
107	Q0	5451	1	76.87775	DPR-TFIDF
107	Q0	6450	2	75.85268	DPR-TFIDF
107	Q0	6134	3	75.66734	DPR-TFIDF
107	Q0	5989	4	74.25949	DPR-TFIDF
107	Q0	30119	5	73.566956	DPR-TFIDF
107	Q0	9733	6	68.463	DPR-TFIDF
107	Q0	44842	7	68.08386	DPR-TFIDF
107	Q0	75652	8	67.924484	DPR-TFIDF
107	Q0	53248	9	67.8083	DPR-TFIDF
107	Q0	53262	10	67.8083	DPR-TFIDF
114	Q0	4980	1	77.25939	DPR-TFIDF
114	Q0	67847	2	76.82168	DPR-TFIDF
114	Q0	52632	3	75.952484	DPR-TFIDF
114	Q0	32234	4	73.55558	DPR-TFIDF
114	Q0	35084	5	72.08543	DPR-TFIDF
114	Q0	32280	6	71.61053	DPR-TFIDF
114	Q0	34686	7	65.29999	DPR-TFIDF
114	Q0	34862	8	64.83407	DPR-TFIDF
114	Q0	5554	9	58.119125	DPR-TFIDF
114	Q0	67813	10	57.597847	DPR-TFIDF
136	Q0	24051	1	73.52253	DPR-TFIDF
136	Q0	2207	2	73.046936	DPR-TFIDF
136	Q0	27927	3	71.484955	DPR-TFIDF
136	Q0	9809	4	69.11051	DPR-TFIDF
136	Q0	10190	5	67.26489	DPR-TFIDF
136	Q0	9715	6	66.23336	DPR-TFIDF
136	Q0	37260	7	65.17839	DPR-TFIDF
136	Q0	2868	8	64.72233	DPR-TFIDF
136	Q0	42049	9	63.73295	DPR-TFIDF
136	Q0	38838	10	62.881138	DPR-TFIDF
137	Q0	10338	1	82.21506	DPR-TFIDF
137	Q0	6988	2	71.87074	DPR-TFIDF
137	Q0	7046	3	71.46357	DPR-TFIDF
137	Q0	8621	4	71.05159	DPR-TFIDF
137	Q0	88074	5	69.409966	DPR-TFIDF
137	Q0	8215	6	67.58561	DPR-TFIDF
137	Q0	75875	7	67.50495	DPR-TFIDF
137	Q0	75893	8	67.38622	DPR-TFIDF
137	Q0	75964	9	67.22969	DPR-TFIDF
137	Q0	50647	10	66.461334	DPR-TFIDF
138	Q0	2540	1	85.98451	DPR-TFIDF
138	Q0	43698	2	84.73445	DPR-TFIDF
138	Q0	37169	3	81.7432	DPR-TFIDF
138	Q0	44711	4	74.87896	DPR-TFIDF
138	Q0	53784	5	74.801605	DPR-TFIDF
138	Q0	35465	6	73.227646	DPR-TFIDF
138	Q0	44485	7	73.12753	DPR-TFIDF
138	Q0	43317	8	69.49056	DPR-TFIDF
138	Q0	7384	9	60.543415	DPR-TFIDF
138	Q0	5394	10	59.82992	DPR-TFIDF
141	Q0	3081	1	61.89351	DPR-TFIDF
141	Q0	43046	2	61.86141	DPR-TFIDF
141	Q0	12160	3	58.52101	DPR-TFIDF
141	Q0	42710	4	55.77046	DPR-TFIDF
141	Q0	44106	5	54.200302	DPR-TFIDF
141	Q0	12513	6	53.00815	DPR-TFIDF
141	Q0	74819	7	51.521626	DPR-TFIDF
141	Q0	42734	8	50.374004	DPR-TFIDF
141	Q0	42799	9	45.231716	DPR-TFIDF
141	Q0	43536	10	45.198387	DPR-TFIDF
149	Q0	2578	1	105.37927	DPR-TFIDF
149	Q0	6887	2	98.51552	DPR-TFIDF
149	Q0	4678	3	98.16629	DPR-TFIDF
149	Q0	36918	4	97.67886	DPR-TFIDF
149	Q0	35818	5	96.35632	DPR-TFIDF
149	Q0	37176	6	95.84139	DPR-TFIDF
149	Q0	2432	7	95.4337	DPR-TFIDF
149	Q0	37234	8	94.96428	DPR-TFIDF
149	Q0	37090	9	93.40519	DPR-TFIDF
149	Q0	24411	10	92.03232	DPR-TFIDF
150	Q0	7530	1	84.86844	DPR-TFIDF
150	Q0	7522	2	82.157005	DPR-TFIDF
150	Q0	45185	3	81.5817	DPR-TFIDF
150	Q0	6736	4	73.447716	DPR-TFIDF
150	Q0	6697	5	72.87754	DPR-TFIDF
150	Q0	76045	6	72.77284	DPR-TFIDF
150	Q0	44151	7	62.46324	DPR-TFIDF
150	Q0	2946	8	61.23896	DPR-TFIDF
150	Q0	2323	9	59.29212	DPR-TFIDF
150	Q0	49564	10	58.596672	DPR-TFIDF
153	Q0	36142	1	85.37175	DPR-TFIDF
153	Q0	53986	2	76.03845	DPR-TFIDF
153	Q0	10445	3	74.12548	DPR-TFIDF
153	Q0	10803	4	74.12548	DPR-TFIDF
153	Q0	11413	5	74.12548	DPR-TFIDF
153	Q0	26344	6	73.9765	DPR-TFIDF
153	Q0	691	7	73.93051	DPR-TFIDF
153	Q0	55195	8	71.00486	DPR-TFIDF
153	Q0	49177	9	66.45701	DPR-TFIDF
153	Q0	65750	10	61.7208	DPR-TFIDF
154	Q0	10545	1	83.45626	DPR-TFIDF
154	Q0	77356	2	83.4306	DPR-TFIDF
154	Q0	87475	3	75.52147	DPR-TFIDF
154	Q0	44842	4	75.15254	DPR-TFIDF
154	Q0	5451	5	75.058784	DPR-TFIDF
154	Q0	4723	6	74.32628	DPR-TFIDF
154	Q0	9733	7	69.95431	DPR-TFIDF
154	Q0	75652	8	69.172134	DPR-TFIDF
154	Q0	53248	9	66.93952	DPR-TFIDF
154	Q0	53262	10	66.93952	DPR-TFIDF
155	Q0	88119	1	101.293015	DPR-TFIDF
155	Q0	5569	2	99.99606	DPR-TFIDF
155	Q0	5582	3	99.92154	DPR-TFIDF
155	Q0	28732	4	99.89533	DPR-TFIDF
155	Q0	12302	5	98.306885	DPR-TFIDF
155	Q0	12338	6	97.90985	DPR-TFIDF
155	Q0	5591	7	97.36453	DPR-TFIDF
155	Q0	5812	8	88.4242	DPR-TFIDF
155	Q0	2403	9	70.64196	DPR-TFIDF
155	Q0	24036	10	67.93107	DPR-TFIDF
160	Q0	26139	1	91.63884	DPR-TFIDF
160	Q0	53950	2	83.01671	DPR-TFIDF
160	Q0	54136	3	80.14628	DPR-TFIDF
160	Q0	3035	4	78.77335	DPR-TFIDF
160	Q0	16078	5	76.1304	DPR-TFIDF
160	Q0	3399	6	74.98115	DPR-TFIDF
160	Q0	86356	7	74.21577	DPR-TFIDF
160	Q0	41793	8	74.09693	DPR-TFIDF
160	Q0	3531	9	72.39229	DPR-TFIDF
160	Q0	41757	10	71.8367	DPR-TFIDF
165	Q0	71956	1	68.00913	DPR-TFIDF
165	Q0	33330	2	64.50534	DPR-TFIDF
165	Q0	31118	3	63.006214	DPR-TFIDF
165	Q0	54524	4	62.95007	DPR-TFIDF
165	Q0	33178	5	61.6618	DPR-TFIDF
165	Q0	30629	6	60.513786	DPR-TFIDF
165	Q0	33147	7	60.11626	DPR-TFIDF
165	Q0	30633	8	59.29874	DPR-TFIDF
165	Q0	33522	9	56.858784	DPR-TFIDF
165	Q0	31288	10	56.69513	DPR-TFIDF
170	Q0	11787	1	69.480545	DPR-TFIDF
170	Q0	11805	2	68.64989	DPR-TFIDF
170	Q0	11798	3	62.76142	DPR-TFIDF
170	Q0	7542	4	62.107143	DPR-TFIDF
170	Q0	41091	5	61.73646	DPR-TFIDF
170	Q0	11785	6	60.80609	DPR-TFIDF
170	Q0	11831	7	59.99351	DPR-TFIDF
170	Q0	41073	8	56.30266	DPR-TFIDF
170	Q0	65524	9	52.71669	DPR-TFIDF
170	Q0	66017	10	48.478313	DPR-TFIDF
171	Q0	64116	1	64.5458	DPR-TFIDF
171	Q0	3106	2	64.14332	DPR-TFIDF
171	Q0	4784	3	63.836983	DPR-TFIDF
171	Q0	16546	4	61.395977	DPR-TFIDF
171	Q0	14924	5	60.589035	DPR-TFIDF
171	Q0	13579	6	60.589035	DPR-TFIDF
171	Q0	16160	7	57.993523	DPR-TFIDF
171	Q0	14163	8	55.323326	DPR-TFIDF
171	Q0	21557	9	52.001457	DPR-TFIDF
171	Q0	13902	10	49.87207	DPR-TFIDF
173	Q0	36432	1	81.54837	DPR-TFIDF
173	Q0	1905	2	80.8136	DPR-TFIDF
173	Q0	36408	3	80.5264	DPR-TFIDF
173	Q0	35710	4	78.27074	DPR-TFIDF
173	Q0	37167	5	78.238014	DPR-TFIDF
173	Q0	51926	6	76.363884	DPR-TFIDF
173	Q0	34827	7	75.08557	DPR-TFIDF
173	Q0	64121	8	72.86928	DPR-TFIDF
173	Q0	35501	9	72.73393	DPR-TFIDF
173	Q0	2779	10	68.85458	DPR-TFIDF
176	Q0	14735	1	81.49988	DPR-TFIDF
176	Q0	9016	2	68.2049	DPR-TFIDF
176	Q0	9105	3	66.92272	DPR-TFIDF
176	Q0	69177	4	66.58216	DPR-TFIDF
176	Q0	3478	5	47.40184	DPR-TFIDF
176	Q0	16058	6	42.64554	DPR-TFIDF
176	Q0	19358	7	41.972244	DPR-TFIDF
176	Q0	4360	8	38.71662	DPR-TFIDF
176	Q0	81844	9	38.24923	DPR-TFIDF
176	Q0	71436	10	36.634388	DPR-TFIDF
182	Q0	27592	1	81.21397	DPR-TFIDF
182	Q0	5414	2	80.63006	DPR-TFIDF
