105	Q0	31819	1	24.357664108276367	ColBERT-TFIDF
105	Q0	11080	2	22.6711483001709	ColBERT-TFIDF
105	Q0	70723	3	22.62330436706543	ColBERT-TFIDF
105	Q0	8936	4	22.111495971679688	ColBERT-TFIDF
105	Q0	3660	5	21.50538444519043	ColBERT-TFIDF
105	Q0	10658	6	21.408584594726562	ColBERT-TFIDF
105	Q0	11768	7	20.508617401123047	ColBERT-TFIDF
105	Q0	625	8	19.939163208007812	ColBERT-TFIDF
105	Q0	46694	9	19.745746612548828	ColBERT-TFIDF
105	Q0	48013	10	16.852867126464844	ColBERT-TFIDF
1085	Q0	3647	1	22.675832748413086	ColBERT-TFIDF
1085	Q0	71493	2	21.586814880371094	ColBERT-TFIDF
1085	Q0	71416	3	20.43018341064453	ColBERT-TFIDF
1085	Q0	71467	4	20.413219451904297	ColBERT-TFIDF
1085	Q0	70885	5	20.13772964477539	ColBERT-TFIDF
1085	Q0	4045	6	19.681961059570312	ColBERT-TFIDF
1085	Q0	7020	7	19.499752044677734	ColBERT-TFIDF
1085	Q0	9307	8	19.184188842773438	ColBERT-TFIDF
1085	Q0	69539	9	19.003063201904297	ColBERT-TFIDF
1085	Q0	3290	10	18.214221954345703	ColBERT-TFIDF
252	Q0	11374	1	20.955827713012695	ColBERT-TFIDF
252	Q0	5721	2	20.76287841796875	ColBERT-TFIDF
252	Q0	11044	3	20.71523666381836	ColBERT-TFIDF
252	Q0	50559	4	19.677841186523438	ColBERT-TFIDF
252	Q0	4007	5	19.05245018005371	ColBERT-TFIDF
252	Q0	34343	6	18.94430160522461	ColBERT-TFIDF
252	Q0	32501	7	18.56029510498047	ColBERT-TFIDF
252	Q0	34449	8	18.461891174316406	ColBERT-TFIDF
252	Q0	1622	9	17.331003189086914	ColBERT-TFIDF
252	Q0	1031	10	16.15933609008789	ColBERT-TFIDF
1063	Q0	14509	1	24.536487579345703	ColBERT-TFIDF
1063	Q0	13349	2	24.50008773803711	ColBERT-TFIDF
1063	Q0	32290	3	20.320085525512695	ColBERT-TFIDF
1063	Q0	7333	4	18.907548904418945	ColBERT-TFIDF
1063	Q0	62736	5	18.656002044677734	ColBERT-TFIDF
1063	Q0	76499	6	18.607646942138672	ColBERT-TFIDF
1063	Q0	4103	7	18.400142669677734	ColBERT-TFIDF
1063	Q0	6733	8	18.189374923706055	ColBERT-TFIDF
1063	Q0	75997	9	18.189374923706055	ColBERT-TFIDF
1063	Q0	14013	10	18.017208099365234	ColBERT-TFIDF
1131	Q0	13049	1	25.413278579711914	ColBERT-TFIDF
1131	Q0	13101	2	23.608951568603516	ColBERT-TFIDF
1131	Q0	12866	3	23.229799270629883	ColBERT-TFIDF
1131	Q0	12586	4	22.85144805908203	ColBERT-TFIDF
1131	Q0	11586	5	19.989620208740234	ColBERT-TFIDF
1131	Q0	2432	6	17.902362823486328	ColBERT-TFIDF
1131	Q0	35349	7	17.503469467163086	ColBERT-TFIDF
1131	Q0	24411	8	17.49629020690918	ColBERT-TFIDF
1131	Q0	37632	9	17.293195724487305	ColBERT-TFIDF
1131	Q0	7840	10	17.157333374023438	ColBERT-TFIDF
1057	Q0	14751	1	20.538785934448242	ColBERT-TFIDF
1057	Q0	14750	2	20.538785934448242	ColBERT-TFIDF
1057	Q0	14352	3	18.789417266845703	ColBERT-TFIDF
1057	Q0	8000	4	18.545875549316406	ColBERT-TFIDF
1057	Q0	13379	5	18.52798843383789	ColBERT-TFIDF
1057	Q0	7965	6	17.437223434448242	ColBERT-TFIDF
1057	Q0	7763	7	16.97423553466797	ColBERT-TFIDF
1057	Q0	7967	8	16.706371307373047	ColBERT-TFIDF
1057	Q0	52635	9	16.547565460205078	ColBERT-TFIDF
1057	Q0	53158	10	16.53321075439453	ColBERT-TFIDF
1167	Q0	14177	1	22.79956817626953	ColBERT-TFIDF
1167	Q0	14084	2	19.94047737121582	ColBERT-TFIDF
1167	Q0	13043	3	19.134674072265625	ColBERT-TFIDF
1167	Q0	8985	4	16.054126739501953	ColBERT-TFIDF
1167	Q0	11636	5	15.875250816345215	ColBERT-TFIDF
1167	Q0	9378	6	15.869996070861816	ColBERT-TFIDF
1167	Q0	40856	7	15.777928352355957	ColBERT-TFIDF
1167	Q0	82037	8	15.29745101928711	ColBERT-TFIDF
1167	Q0	10859	9	15.251138687133789	ColBERT-TFIDF
1167	Q0	27583	10	14.811017990112305	ColBERT-TFIDF
71	Q0	48004	1	19.56230926513672	ColBERT-TFIDF
71	Q0	49806	2	19.10146713256836	ColBERT-TFIDF
71	Q0	2493	3	19.01777458190918	ColBERT-TFIDF
71	Q0	71537	4	18.025238037109375	ColBERT-TFIDF
71	Q0	71655	5	17.94742202758789	ColBERT-TFIDF
71	Q0	71635	6	17.43918800354004	ColBERT-TFIDF
71	Q0	2650	7	16.55225944519043	ColBERT-TFIDF
71	Q0	71494	8	16.4024715423584	ColBERT-TFIDF
71	Q0	38411	9	16.136926651000977	ColBERT-TFIDF
71	Q0	38325	10	16.120649337768555	ColBERT-TFIDF
158	Q0	13815	1	17.154842376708984	ColBERT-TFIDF
158	Q0	15250	2	16.554134368896484	ColBERT-TFIDF
158	Q0	48476	3	15.718992233276367	ColBERT-TFIDF
158	Q0	2687	4	15.517280578613281	ColBERT-TFIDF
158	Q0	2659	5	14.977439880371094	ColBERT-TFIDF
158	Q0	48737	6	14.977439880371094	ColBERT-TFIDF
158	Q0	34714	7	14.599897384643555	ColBERT-TFIDF
158	Q0	2509	8	14.364875793457031	ColBERT-TFIDF
158	Q0	38033	9	14.191383361816406	ColBERT-TFIDF
158	Q0	2664	10	13.292129516601562	ColBERT-TFIDF
167	Q0	31069	1	23.276447296142578	ColBERT-TFIDF
167	Q0	86434	2	21.365962982177734	ColBERT-TFIDF
167	Q0	69989	3	21.107677459716797	ColBERT-TFIDF
167	Q0	4545	4	20.706737518310547	ColBERT-TFIDF
167	Q0	76238	5	20.57396697998047	ColBERT-TFIDF
167	Q0	5538	6	20.29262924194336	ColBERT-TFIDF
167	Q0	9935	7	19.848127365112305	ColBERT-TFIDF
167	Q0	74995	8	19.741125106811523	ColBERT-TFIDF
167	Q0	1628	9	18.542240142822266	ColBERT-TFIDF
167	Q0	3364	10	18.435659408569336	ColBERT-TFIDF
1032	Q0	52099	1	26.521995544433594	ColBERT-TFIDF
1032	Q0	5686	2	25.66019058227539	ColBERT-TFIDF
1032	Q0	71714	3	25.639543533325195	ColBERT-TFIDF
1032	Q0	51844	4	25.56812858581543	ColBERT-TFIDF
1032	Q0	74404	5	25.488008499145508	ColBERT-TFIDF
1032	Q0	62269	6	25.459083557128906	ColBERT-TFIDF
1032	Q0	63846	7	25.2238712310791	ColBERT-TFIDF
1032	Q0	71703	8	24.754051208496094	ColBERT-TFIDF
1032	Q0	3527	9	23.77520751953125	ColBERT-TFIDF
1032	Q0	63858	10	21.213340759277344	ColBERT-TFIDF
1158	Q0	38521	1	20.33463478088379	ColBERT-TFIDF
1158	Q0	8260	2	20.018035888671875	ColBERT-TFIDF
1158	Q0	76347	3	19.64498519897461	ColBERT-TFIDF
1158	Q0	8330	4	19.64498519897461	ColBERT-TFIDF
1158	Q0	32223	5	19.000974655151367	ColBERT-TFIDF
1158	Q0	52584	6	18.774375915527344	ColBERT-TFIDF
1158	Q0	39152	7	18.48757553100586	ColBERT-TFIDF
1158	Q0	8235	8	18.158607482910156	ColBERT-TFIDF
1158	Q0	8836	9	17.583066940307617	ColBERT-TFIDF
1158	Q0	1951	10	17.38617515563965	ColBERT-TFIDF
1117	Q0	7312	1	25.518821716308594	ColBERT-TFIDF
1117	Q0	15001	2	24.50058364868164	ColBERT-TFIDF
1117	Q0	15002	3	23.11809539794922	ColBERT-TFIDF
1117	Q0	75464	4	22.19607162475586	ColBERT-TFIDF
1117	Q0	15012	5	21.912837982177734	ColBERT-TFIDF
1117	Q0	15008	6	21.903316497802734	ColBERT-TFIDF
1117	Q0	2868	7	18.410083770751953	ColBERT-TFIDF
1117	Q0	42049	8	18.066741943359375	ColBERT-TFIDF
1117	Q0	4743	9	17.14156723022461	ColBERT-TFIDF
1117	Q0	9083	10	14.395773887634277	ColBERT-TFIDF
1129	Q0	62448	1	24.446334838867188	ColBERT-TFIDF
1129	Q0	62290	2	23.85356330871582	ColBERT-TFIDF
1129	Q0	62325	3	23.669353485107422	ColBERT-TFIDF
1129	Q0	63242	4	22.508750915527344	ColBERT-TFIDF
1129	Q0	52854	5	21.8248291015625	ColBERT-TFIDF
1129	Q0	62171	6	21.73390769958496	ColBERT-TFIDF
1129	Q0	35317	7	21.71642303466797	ColBERT-TFIDF
1129	Q0	7174	8	21.343347549438477	ColBERT-TFIDF
1129	Q0	36628	9	20.723892211914062	ColBERT-TFIDF
1129	Q0	37243	10	20.51113510131836	ColBERT-TFIDF
219	Q0	41944	1	21.06804656982422	ColBERT-TFIDF
219	Q0	3232	2	20.870040893554688	ColBERT-TFIDF
219	Q0	63444	3	20.147050857543945	ColBERT-TFIDF
219	Q0	3036	4	19.41440200805664	ColBERT-TFIDF
219	Q0	34181	5	18.87407875061035	ColBERT-TFIDF
219	Q0	48006	6	16.70002555847168	ColBERT-TFIDF
219	Q0	62203	7	16.1049861907959	ColBERT-TFIDF
219	Q0	32314	8	15.234811782836914	ColBERT-TFIDF
219	Q0	32275	9	15.101585388183594	ColBERT-TFIDF
219	Q0	75125	10	14.924884796142578	ColBERT-TFIDF
116	Q0	66193	1	26.351295471191406	ColBERT-TFIDF
116	Q0	63861	2	25.445728302001953	ColBERT-TFIDF
116	Q0	11944	3	24.44818115234375	ColBERT-TFIDF
116	Q0	41876	4	23.4357967376709	ColBERT-TFIDF
116	Q0	2738	5	22.981298446655273	ColBERT-TFIDF
116	Q0	42707	6	22.39737319946289	ColBERT-TFIDF
116	Q0	4751	7	22.224985122680664	ColBERT-TFIDF
116	Q0	38066	8	22.183469772338867	ColBERT-TFIDF
116	Q0	4799	9	21.64872169494629	ColBERT-TFIDF
116	Q0	50982	10	20.408931732177734	ColBERT-TFIDF
92	Q0	63240	1	20.949214935302734	ColBERT-TFIDF
92	Q0	11736	2	19.798049926757812	ColBERT-TFIDF
92	Q0	44413	3	18.178428649902344	ColBERT-TFIDF
92	Q0	43297	4	17.783172607421875	ColBERT-TFIDF
92	Q0	31922	5	16.558795928955078	ColBERT-TFIDF
92	Q0	63845	6	16.33925437927246	ColBERT-TFIDF
92	Q0	10640	7	16.23081398010254	ColBERT-TFIDF
92	Q0	66069	8	16.15842056274414	ColBERT-TFIDF
92	Q0	81182	9	15.506120681762695	ColBERT-TFIDF
92	Q0	55295	10	14.169387817382812	ColBERT-TFIDF
1168	Q0	71458	1	25.914403915405273	ColBERT-TFIDF
1168	Q0	4220	2	24.221832275390625	ColBERT-TFIDF
1168	Q0	63142	3	24.100305557250977	ColBERT-TFIDF
1168	Q0	71467	4	22.0411319732666	ColBERT-TFIDF
1168	Q0	61654	5	21.7120361328125	ColBERT-TFIDF
1168	Q0	61393	6	21.628368377685547	ColBERT-TFIDF
1168	Q0	2434	7	21.11610221862793	ColBERT-TFIDF
1168	Q0	42378	8	21.09721565246582	ColBERT-TFIDF
1168	Q0	31986	9	19.912614822387695	ColBERT-TFIDF
1168	Q0	30999	10	18.328510284423828	ColBERT-TFIDF
60	Q0	63932	1	23.66376495361328	ColBERT-TFIDF
60	Q0	63960	2	23.612213134765625	ColBERT-TFIDF
60	Q0	63874	3	22.780452728271484	ColBERT-TFIDF
60	Q0	42209	4	22.320640563964844	ColBERT-TFIDF
60	Q0	29213	5	21.887544631958008	ColBERT-TFIDF
60	Q0	35777	6	21.884456634521484	ColBERT-TFIDF
60	Q0	3379	7	21.832075119018555	ColBERT-TFIDF
60	Q0	36255	8	21.219993591308594	ColBERT-TFIDF
60	Q0	37091	9	20.985538482666016	ColBERT-TFIDF
60	Q0	37180	10	20.71367645263672	ColBERT-TFIDF
110	Q0	42750	1	21.683956146240234	ColBERT-TFIDF
110	Q0	11951	2	20.875606536865234	ColBERT-TFIDF
110	Q0	62488	3	18.45439338684082	ColBERT-TFIDF
110	Q0	7020	4	18.129892349243164	ColBERT-TFIDF
110	Q0	11053	5	17.77664566040039	ColBERT-TFIDF
110	Q0	31928	6	17.557567596435547	ColBERT-TFIDF
110	Q0	8325	7	17.40689468383789	ColBERT-TFIDF
110	Q0	4605	8	17.290878295898438	ColBERT-TFIDF
110	Q0	74889	9	17.082504272460938	ColBERT-TFIDF
110	Q0	11705	10	15.914594650268555	ColBERT-TFIDF
1033	Q0	35142	1	23.3350830078125	ColBERT-TFIDF
1033	Q0	9312	2	23.308883666992188	ColBERT-TFIDF
1033	Q0	69033	3	23.29705810546875	ColBERT-TFIDF
1033	Q0	35526	4	22.55430793762207	ColBERT-TFIDF
1033	Q0	61394	5	22.453720092773438	ColBERT-TFIDF
1033	Q0	2091	6	22.38296127319336	ColBERT-TFIDF
1033	Q0	30903	7	22.334999084472656	ColBERT-TFIDF
1033	Q0	23914	8	22.334142684936523	ColBERT-TFIDF
1033	Q0	42321	9	22.26201820373535	ColBERT-TFIDF
1033	Q0	2836	10	21.931278228759766	ColBERT-TFIDF
69	Q0	71374	1	21.60472869873047	ColBERT-TFIDF
69	Q0	9498	2	21.509363174438477	ColBERT-TFIDF
69	Q0	68854	3	21.469871520996094	ColBERT-TFIDF
69	Q0	3713	4	21.4320068359375	ColBERT-TFIDF
69	Q0	44023	5	21.134065628051758	ColBERT-TFIDF
69	Q0	9488	6	20.89701271057129	ColBERT-TFIDF
69	Q0	9819	7	20.756763458251953	ColBERT-TFIDF
69	Q0	71582	8	20.59404945373535	ColBERT-TFIDF
69	Q0	9486	9	19.725372314453125	ColBERT-TFIDF
